date,Pasture,Biomass,Year,NDVI,CP,BARE,SD,GREEN,LITT,NDVI_raw_x,Biomass_raw_x,NDVI_raw_y,Biomass_raw_y,NDVI_raw,Biomass_raw
2019-08-25,ESA,1142.0,2019,0.263,6.86,1.6,44.1,24.8,29.6,,,,,,
2019-08-25,HQ,662.0,2019,0.261,7.72,17.8,29.1,26.0,27.1,,,,,,
2019-08-25,HighHawk,868.0,2019,0.28,7.81,1.8,34.7,28.3,35.2,,,,,,
2019-08-25,HighHawk - Longspur,693.0,2019,0.266,7.82,2.2,32.5,23.4,41.8,,,,,,
2019-08-25,HighHawk - Prairie Dog,663.0,2019,0.262,7.93,4.5,31.0,24.0,40.5,,,,,,
2019-08-25,LTER1,1122.0,2019,0.29,7.96,1.1,39.9,29.6,29.4,,,,,,
2019-08-25,LTER2,1340.0,2019,0.31,6.9,0.3,38.1,42.7,18.9,,,,,,
2019-08-25,LTER3,1203.0,2019,0.289,7.6,0.9,42.0,29.8,27.3,,,,,,
2019-08-25,LTER4,994.0,2019,0.281,7.62,0.6,38.9,26.2,34.4,,,,,,
2019-08-25,OwlCreek,753.0,2019,0.262,7.91,3.0,36.3,21.3,39.4,,,,,,
2019-08-25,OwlCreek - Longspur,525.0,2019,0.244,7.96,4.3,31.8,13.8,50.1,,,,,,
2019-08-25,OwlCreek - Prairie Dog,691.0,2019,0.25,7.7,3.2,37.2,17.9,41.7,,,,,,
2019-08-25,PrairieRidge,644.0,2019,0.271,7.95,8.3,30.2,22.4,39.1,,,,,,
2019-08-25,Pvt-12NE,838.0,2019,0.274,7.45,4.3,35.2,31.6,28.9,,,,,,
2019-08-25,Pvt-14,1085.0,2019,0.313,7.96,1.9,35.0,32.4,30.7,,,,,,
2019-08-25,Pvt-30SW,631.0,2019,0.244,7.54,3.5,36.3,14.3,45.9,,,,,,
2019-08-25,Pvt-8SW,1009.0,2019,0.304,7.96,2.3,36.1,29.8,31.8,,,,,,
2019-08-25,Res. #2,652.0,2019,0.268,7.76,5.0,29.0,29.1,36.9,,,,,,
2019-08-25,SaltTree,767.0,2019,0.288,8.19,3.0,30.4,27.7,38.9,,,,,,
2019-08-25,Slayton,942.0,2019,0.296,8.02,5.2,34.2,32.2,28.4,,,,,,
2019-08-25,Spring,2124.0,2019,0.563,7.61,13.0,6.4,77.4,3.2,,,,,,
2019-08-25,UNK,722.0,2019,0.279,7.83,4.6,30.4,26.6,38.5,,,,,,
2019-08-25,WeatherStation,1132.0,2019,0.295,8.01,0.1,39.5,28.9,31.5,,,,,,
2019-09-01,12C,898.0,2019,0.261,7.38,5.0,39.4,29.9,25.7,,,,,,
2019-09-01,12NW,842.0,2019,0.261,7.29,1.6,39.3,24.4,34.7,,,,,,
2019-09-01,12NWcorner,1224.0,2019,0.339,6.91,13.3,24.0,56.6,6.1,,,,,,
2019-09-01,12SE-N,497.0,2019,0.227,7.63,11.9,35.3,13.1,39.7,,,,,,
2019-09-01,13E,1039.0,2019,0.275,7.34,3.6,39.4,34.0,23.0,,,,,,
2019-09-01,13W,924.0,2019,0.263,7.49,4.5,39.9,27.4,28.1,,,,,,
2019-09-01,15E,686.0,2019,0.256,7.68,3.3,35.3,20.7,40.7,,,,,,
2019-09-01,17N,815.0,2019,0.295,7.93,4.3,31.1,27.9,36.7,,,,,,
2019-09-01,18N,760.0,2019,0.269,7.69,5.3,32.6,29.4,32.8,,,,,,
2019-09-01,19N,810.0,2019,0.269,7.8,2.2,36.3,26.2,35.3,,,,,,
2019-09-01,1E,700.0,2019,0.269,7.96,9.9,32.5,27.8,29.7,,,,,,
2019-09-01,1W,576.0,2019,0.248,7.76,6.2,33.8,17.3,42.7,,,,,,
2019-09-01,20SE,653.0,2019,0.267,7.79,4.9,31.4,19.1,44.6,,,,,,
2019-09-01,21SE,1087.0,2019,0.267,7.22,1.2,41.5,28.6,28.7,,,,,,
2019-09-01,21SEcorral,1577.0,2019,0.361,7.46,1.6,36.4,42.7,19.3,,,,,,
2019-09-01,21SW,966.0,2019,0.272,7.6,2.0,39.2,26.5,32.3,,,,,,
2019-09-01,23E,542.0,2019,0.252,7.75,8.6,28.7,19.1,43.7,,,,,,
2019-09-01,23W,791.0,2019,0.266,7.51,0.8,35.9,21.9,41.3,,,,,,
2019-09-01,24 Grazing,629.0,2019,0.236,7.71,7.8,38.6,19.1,34.5,,,,,,
2019-09-01,24E,730.0,2019,0.256,7.65,5.3,35.6,22.7,36.4,,,,,,
2019-09-01,24W,549.0,2019,0.249,7.81,5.4,30.1,17.2,47.3,,,,,,
2019-09-01,25SE,537.0,2019,0.246,7.96,5.5,31.7,14.7,48.1,,,,,,
2019-09-01,26SE-N Pvt,577.0,2019,0.258,7.91,3.0,30.4,14.6,52.0,,,,,,
2019-09-01,26SW-N Pvt.,565.0,2019,0.245,7.57,2.9,32.9,14.1,50.1,,,,,,
2019-09-01,28N,588.0,2019,0.242,7.73,3.6,33.7,14.9,47.8,,,,,,
2019-09-01,31W,668.0,2019,0.239,7.67,3.8,39.3,15.2,41.7,,,,,,
2019-09-01,32W,623.0,2019,0.23,7.58,3.6,39.4,11.3,45.7,,,,,,
2019-09-01,6EE,706.0,2019,0.261,7.53,9.2,34.8,20.8,35.2,,,,,,
2019-09-01,6EW,730.0,2019,0.27,7.9,7.4,33.6,24.6,34.4,,,,,,
2019-09-01,7NW,714.0,2019,0.263,7.81,3.2,36.2,21.8,38.9,,,,,,
2019-09-01,CenterCreek,643.0,2019,0.262,7.71,3.1,32.3,22.6,41.9,,,,,,
2019-09-01,CenterCreek - Longspur,573.0,2019,0.249,7.69,3.2,32.2,15.8,48.8,,,,,,
2019-09-01,CenterCreek - Prairie Dog,627.0,2019,0.262,7.78,4.9,31.2,21.0,42.9,,,,,,
2019-09-01,ESA,1136.0,2019,0.259,6.51,1.8,45.3,23.4,29.5,,,,,,
2019-09-01,HQ,643.0,2019,0.249,7.66,18.5,32.1,22.9,26.5,,,,,,
2019-09-01,HighHawk,853.0,2019,0.269,7.56,2.4,37.2,25.7,34.6,,,,,,
2019-09-01,HighHawk - Longspur,681.0,2019,0.256,7.63,2.8,35.0,20.7,41.6,,,,,,
2019-09-01,HighHawk - Prairie Dog,647.0,2019,0.251,7.8,5.4,33.9,20.7,40.0,,,,,,
2019-09-01,LTER1,1121.0,2019,0.283,7.67,1.6,41.7,28.1,28.6,,,,,,
2019-09-01,LTER2,1332.0,2019,0.304,6.92,0.6,40.4,40.0,19.0,,,,,,
2019-09-01,LTER3,1208.0,2019,0.284,7.28,1.2,43.4,28.5,26.9,,,,,,
2019-09-01,LTER4,987.0,2019,0.273,7.36,0.8,40.5,24.5,34.1,,,,,,
2019-09-01,OwlCreek,751.0,2019,0.254,7.67,3.7,38.0,19.6,38.7,,,,,,
2019-09-01,OwlCreek - Longspur,503.0,2019,0.233,7.82,5.4,33.7,10.6,50.3,,,,,,
2019-09-01,OwlCreek - Prairie Dog,675.0,2019,0.243,7.42,4.2,38.4,15.8,41.6,,,,,,
2019-09-01,PrairieRidge,643.0,2019,0.261,7.75,8.8,32.9,20.2,38.2,,,,,,
2019-09-01,Pvt-12NE,836.0,2019,0.261,7.31,4.7,38.6,28.7,27.9,,,,,,
2019-09-01,Pvt-14,1090.0,2019,0.299,7.73,2.4,37.8,29.9,29.9,,,,,,
2019-09-01,Pvt-30SW,624.0,2019,0.234,7.48,4.4,38.4,12.6,44.5,,,,,,
2019-09-01,Pvt-8SW,1024.0,2019,0.293,7.85,2.5,38.7,28.0,30.8,,,,,,
2019-09-01,Res. #2,647.0,2019,0.258,7.36,6.2,31.4,26.1,36.3,,,,,,
2019-09-01,SaltTree,763.0,2019,0.277,7.87,3.7,32.9,25.5,38.0,,,,,,
2019-09-01,Slayton,931.0,2019,0.283,7.76,5.7,36.9,29.5,27.9,,,,,,
2019-09-01,Spring,2151.0,2019,0.539,7.33,11.8,9.7,75.0,3.5,,,,,,
2019-09-01,UNK,715.0,2019,0.268,7.62,4.9,33.1,23.9,38.1,,,,,,
2019-09-01,WeatherStation,1132.0,2019,0.287,7.84,0.4,41.3,27.2,31.1,,,,,,
2019-09-08,12C,887.0,2019,0.251,7.06,6.3,41.8,27.5,24.4,,,,,,
2019-09-08,12NW,835.0,2019,0.251,6.95,2.2,41.8,21.9,34.1,,,,,,
2019-09-08,12NWcorner,1239.0,2019,0.33,7.51,12.8,29.0,51.9,6.3,,,,,,
2019-09-08,12SE-N,468.0,2019,0.218,7.39,13.0,37.3,10.5,39.2,,,,,,
2019-09-08,13E,1044.0,2019,0.266,6.92,4.6,42.1,31.7,21.6,,,,,,
2019-09-08,13W,920.0,2019,0.254,7.13,5.3,42.3,25.0,27.3,,,,,,
2019-09-08,15E,669.0,2019,0.246,7.36,4.2,37.7,17.6,40.5,,,,,,
2019-09-08,17N,811.0,2019,0.284,7.62,4.9,33.5,25.4,36.3,,,,,,
2019-09-08,18N,750.0,2019,0.258,7.3,6.2,35.7,26.4,31.6,,,,,,
2019-09-08,19N,787.0,2019,0.259,7.43,3.5,38.3,23.6,34.6,,,,,,
2019-09-08,1E,700.0,2019,0.257,7.78,10.6,36.1,24.9,28.3,,,,,,
2019-09-08,1W,551.0,2019,0.238,7.53,7.1,36.1,14.3,42.6,,,,,,
2019-09-08,20SE,633.0,2019,0.258,7.51,5.9,33.0,16.8,44.3,,,,,,
2019-09-08,21SE,1061.0,2019,0.259,6.86,2.1,43.4,26.2,28.4,,,,,,
2019-09-08,21SEcorral,1605.0,2019,0.351,7.28,1.9,39.1,40.3,18.8,,,,,,
2019-09-08,21SW,960.0,2019,0.265,7.2,2.7,40.8,24.8,31.7,,,,,,
2019-09-08,23E,518.0,2019,0.24,7.49,9.8,31.6,14.9,43.7,,,,,,
2019-09-08,23W,771.0,2019,0.255,7.22,1.2,38.0,19.1,41.7,,,,,,
2019-09-08,24 Grazing,603.0,2019,0.225,7.42,9.4,41.2,15.4,34.1,,,,,,
2019-09-08,24E,722.0,2019,0.247,7.33,6.5,38.0,20.1,35.5,,,,,,
2019-09-08,24W,525.0,2019,0.238,7.64,6.8,32.8,13.3,47.0,,,,,,
2019-09-08,25SE,513.0,2019,0.235,7.84,6.8,33.8,11.5,48.0,,,,,,
2019-09-08,26SE-N Pvt,554.0,2019,0.249,7.73,3.6,31.5,12.0,52.9,,,,,,
2019-09-08,26SW-N Pvt.,555.0,2019,0.241,7.18,3.6,33.8,12.5,50.1,,,,,,
2019-09-08,28N,565.0,2019,0.236,7.35,4.2,34.9,12.5,48.5,,,,,,
2019-09-08,31W,619.0,2019,0.228,7.31,5.0,40.5,12.2,42.3,,,,,,
2019-09-08,32W,594.0,2019,0.224,7.26,4.6,40.0,9.6,45.8,,,,,,
2019-09-08,6EE,683.0,2019,0.249,7.26,10.1,37.3,18.3,34.4,,,,,,
2019-09-08,6EW,722.0,2019,0.259,7.64,8.1,36.5,22.1,33.3,,,,,,
2019-09-08,7NW,699.0,2019,0.253,7.55,4.2,38.4,19.3,38.1,,,,,,
2019-09-08,CenterCreek,633.0,2019,0.253,7.48,3.7,34.6,19.6,42.0,,,,,,
2019-09-08,CenterCreek - Longspur,554.0,2019,0.242,7.34,3.9,33.6,13.3,49.1,,,,,,
2019-09-08,CenterCreek - Prairie Dog,612.0,2019,0.255,7.53,5.8,32.8,18.4,43.0,,,,,,
2019-09-08,ESA,1136.0,2019,0.255,6.17,2.1,46.5,22.1,29.4,,,,,,
2019-09-08,HQ,620.0,2019,0.24,7.38,19.5,34.5,20.0,26.1,,,,,,
2019-09-08,HighHawk,839.0,2019,0.259,7.21,3.3,39.5,23.2,33.9,,,,,,
2019-09-08,HighHawk - Longspur,668.0,2019,0.247,7.28,3.6,37.2,18.1,41.1,,,,,,
2019-09-08,HighHawk - Prairie Dog,626.0,2019,0.241,7.56,6.5,36.4,17.5,39.6,,,,,,
2019-09-08,LTER1,1125.0,2019,0.277,7.2,2.6,43.2,26.7,27.5,,,,,,
2019-09-08,LTER2,1333.0,2019,0.299,6.8,1.3,42.4,37.1,19.2,,,,,,
2019-09-08,LTER3,1222.0,2019,0.28,6.85,1.8,44.7,27.3,26.3,,,,,,
2019-09-08,LTER4,986.0,2019,0.267,6.92,1.3,42.0,23.0,33.7,,,,,,
2019-09-08,OwlCreek,739.0,2019,0.247,7.41,4.8,39.5,17.9,37.7,,,,,,
2019-09-08,OwlCreek - Longspur,479.0,2019,0.225,7.5,6.6,35.1,8.2,50.1,,,,,,
2019-09-08,OwlCreek - Prairie Dog,648.0,2019,0.236,7.14,5.5,39.4,13.8,41.4,,,,,,
2019-09-08,PrairieRidge,640.0,2019,0.253,7.47,9.4,35.4,18.3,36.9,,,,,,
2019-09-08,Pvt-12NE,833.0,2019,0.251,6.92,5.4,41.5,26.0,27.0,,,,,,
2019-09-08,Pvt-14,1095.0,2019,0.287,7.4,3.1,40.5,27.5,28.9,,,,,,
2019-09-08,Pvt-30SW,611.0,2019,0.227,7.21,5.5,40.3,11.3,42.9,,,,,,
2019-09-08,Pvt-8SW,1041.0,2019,0.283,7.58,3.0,41.1,26.4,29.5,,,,,,
2019-09-08,Res. #2,630.0,2019,0.249,7.03,8.1,33.6,22.7,35.6,,,,,,
2019-09-08,SaltTree,749.0,2019,0.267,7.56,4.8,35.1,23.2,37.0,,,,,,
2019-09-08,Slayton,914.0,2019,0.271,7.43,6.5,39.4,26.9,27.3,,,,,,
2019-09-08,Spring,2184.0,2019,0.514,7.25,10.7,14.1,71.3,3.9,,,,,,
2019-09-08,UNK,708.0,2019,0.258,7.35,5.5,35.5,21.3,37.7,,,,,,
2019-09-08,WeatherStation,1137.0,2019,0.281,7.26,0.9,42.9,25.6,30.6,,,,,,
2019-09-15,12C,858.0,2019,0.241,6.48,8.0,43.7,24.6,23.8,,,,,,
2019-09-15,12NW,815.0,2019,0.241,6.36,3.1,43.8,19.3,33.9,,,,,,
2019-09-15,12NWcorner,1250.0,2019,0.318,7.2,12.5,33.5,46.8,7.3,,,,,,
2019-09-15,12SE-N,428.0,2019,0.21,6.91,14.5,38.5,7.9,39.1,,,,,,
2019-09-15,13E,1018.0,2019,0.255,6.37,6.1,44.2,28.7,20.9,,,,,,
2019-09-15,13W,898.0,2019,0.245,6.63,6.4,44.4,22.2,27.0,,,,,,
2019-09-15,15E,641.0,2019,0.235,6.91,5.3,39.5,14.5,40.6,,,,,,
2019-09-15,17N,792.0,2019,0.272,7.33,5.8,35.7,22.5,36.1,,,,,,
2019-09-15,18N,720.0,2019,0.247,6.8,7.8,38.1,22.9,31.3,,,,,,
2019-09-15,19N,746.0,2019,0.248,7.04,5.1,40.0,20.7,34.2,,,,,,
2019-09-15,1E,690.0,2019,0.246,7.43,11.7,39.2,21.9,27.2,,,,,,
2019-09-15,1W,518.0,2019,0.228,7.05,8.4,37.6,11.4,42.6,,,,,,
2019-09-15,20SE,599.0,2019,0.248,7.27,7.2,34.5,14.2,44.1,,,,,,
2019-09-15,21SE,1028.0,2019,0.249,6.17,3.2,44.9,23.6,28.3,,,,,,
2019-09-15,21SEcorral,1620.0,2019,0.338,7.12,2.3,41.7,37.4,18.5,,,,,,
2019-09-15,21SW,944.0,2019,0.258,6.77,3.6,42.3,22.6,31.5,,,,,,
2019-09-15,23E,487.0,2019,0.229,7.07,11.3,33.7,11.0,44.0,,,,,,
2019-09-15,23W,740.0,2019,0.245,6.68,1.8,39.6,16.1,42.5,,,,,,
2019-09-15,24 Grazing,568.0,2019,0.213,6.89,11.3,43.2,11.6,33.8,,,,,,
2019-09-15,24E,697.0,2019,0.237,6.92,7.9,40.0,17.1,35.0,,,,,,
2019-09-15,24W,492.0,2019,0.227,7.22,8.4,34.8,9.7,47.0,,,,,,
2019-09-15,25SE,476.0,2019,0.225,7.46,8.4,35.2,8.5,47.9,,,,,,
2019-09-15,26SE-N Pvt,518.0,2019,0.24,7.36,4.5,32.4,9.3,53.8,,,,,,
2019-09-15,26SW-N Pvt.,538.0,2019,0.236,6.75,4.4,34.4,10.8,50.4,,,,,,
2019-09-15,28N,535.0,2019,0.229,6.99,4.9,35.7,9.9,49.4,,,,,,
2019-09-15,31W,560.0,2019,0.219,6.82,6.4,41.3,9.4,43.0,,,,,,
2019-09-15,32W,549.0,2019,0.218,7.09,5.8,40.3,7.9,46.0,,,,,,
2019-09-15,6EE,644.0,2019,0.237,7.04,11.3,39.3,15.4,34.0,,,,,,
2019-09-15,6EW,704.0,2019,0.248,7.29,9.2,38.9,19.4,32.5,,,,,,
2019-09-15,7NW,673.0,2019,0.242,7.17,5.6,40.1,16.6,37.7,,,,,,
2019-09-15,CenterCreek,616.0,2019,0.244,7.04,4.4,36.5,16.6,42.5,,,,,,
2019-09-15,CenterCreek - Longspur,525.0,2019,0.234,6.83,4.9,34.7,10.6,49.8,,,,,,
2019-09-15,CenterCreek - Prairie Dog,587.0,2019,0.247,7.23,6.9,33.9,15.5,43.6,,,,,,
2019-09-15,ESA,1132.0,2019,0.25,5.88,2.4,47.5,20.6,29.5,,,,,,
2019-09-15,HQ,585.0,2019,0.231,6.97,20.7,36.2,17.0,26.0,,,,,,
2019-09-15,HighHawk,815.0,2019,0.249,6.81,4.5,41.5,20.4,33.6,,,,,,
2019-09-15,HighHawk - Longspur,645.0,2019,0.238,6.94,4.6,39.1,15.3,41.0,,,,,,
2019-09-15,HighHawk - Prairie Dog,596.0,2019,0.231,7.2,7.9,38.3,14.1,39.6,,,,,,
2019-09-15,LTER1,1119.0,2019,0.269,6.75,3.7,44.6,24.8,26.9,,,,,,
2019-09-15,LTER2,1330.0,2019,0.29,6.6,2.0,44.3,33.8,19.9,,,,,,
2019-09-15,LTER3,1232.0,2019,0.275,6.49,2.4,45.9,25.7,25.9,,,,,,
2019-09-15,LTER4,976.0,2019,0.259,6.44,1.9,43.2,21.2,33.7,,,,,,
2019-09-15,OwlCreek,707.0,2019,0.24,7.21,6.3,40.8,15.8,37.1,,,,,,
2019-09-15,OwlCreek - Longspur,443.0,2019,0.217,7.09,7.9,36.0,6.1,50.0,,,,,,
2019-09-15,OwlCreek - Prairie Dog,604.0,2019,0.229,6.94,7.1,40.0,11.6,41.3,,,,,,
2019-09-15,PrairieRidge,625.0,2019,0.243,7.23,10.4,37.6,16.0,36.0,,,,,,
2019-09-15,Pvt-12NE,817.0,2019,0.241,6.39,6.5,43.8,23.1,26.6,,,,,,
2019-09-15,Pvt-14,1089.0,2019,0.275,7.01,3.9,42.9,24.8,28.3,,,,,,
2019-09-15,Pvt-30SW,584.0,2019,0.219,7.03,6.8,41.7,9.9,41.6,,,,,,
2019-09-15,Pvt-8SW,1046.0,2019,0.271,7.27,3.7,43.4,24.4,28.5,,,,,,
2019-09-15,Res. #2,591.0,2019,0.24,6.79,10.5,35.3,18.8,35.3,,,,,,
2019-09-15,SaltTree,717.0,2019,0.256,7.26,6.3,37.0,20.3,36.4,,,,,,
2019-09-15,Slayton,882.0,2019,0.259,7.05,7.6,41.5,23.8,27.2,,,,,,
2019-09-15,Spring,2206.0,2019,0.484,7.16,9.7,19.7,66.0,4.6,,,,,,
2019-09-15,UNK,692.0,2019,0.249,7.0,6.3,37.5,18.6,37.6,,,,,,
2019-09-15,WeatherStation,1127.0,2019,0.273,6.64,1.5,44.5,23.7,30.3,,,,,,
2019-09-22,12C,814.0,2019,0.231,6.03,9.6,45.3,21.4,23.8,,,,,,
2019-09-22,12NW,783.0,2019,0.23,5.92,3.9,45.4,16.5,34.2,,,,,,
2019-09-22,12NWcorner,1249.0,2019,0.304,6.84,12.3,37.2,41.8,8.7,,,,,,
2019-09-22,12SE-N,385.0,2019,0.202,6.41,15.9,39.4,5.6,39.2,,,,,,
2019-09-22,13E,963.0,2019,0.243,5.92,8.0,45.9,25.2,20.9,,,,,,
2019-09-22,13W,863.0,2019,0.234,6.27,7.5,46.2,19.2,27.1,,,,,,
2019-09-22,15E,606.0,2019,0.225,6.46,6.4,41.1,11.5,40.9,,,,,,
2019-09-22,17N,758.0,2019,0.258,7.03,6.8,37.7,19.2,36.3,,,,,,
2019-09-22,18N,671.0,2019,0.234,6.35,9.7,39.6,18.9,31.8,,,,,,
2019-09-22,19N,692.0,2019,0.237,6.67,6.7,41.4,17.6,34.3,,,,,,
2019-09-22,1E,673.0,2019,0.235,7.02,12.8,41.7,19.0,26.5,,,,,,
2019-09-22,1W,482.0,2019,0.219,6.48,9.8,38.7,8.7,42.8,,,,,,
2019-09-22,20SE,553.0,2019,0.236,7.03,8.6,35.8,11.5,44.1,,,,,,
2019-09-22,21SE,988.0,2019,0.239,5.77,4.1,46.3,20.8,28.7,,,,,,
2019-09-22,21SEcorral,1613.0,2019,0.322,6.85,2.7,44.4,34.2,18.8,,,,,,
2019-09-22,21SW,919.0,2019,0.248,6.44,4.5,43.7,20.1,31.7,,,,,,
2019-09-22,23E,453.0,2019,0.218,6.57,12.6,35.4,7.6,44.3,,,,,,
2019-09-22,23W,701.0,2019,0.235,6.09,2.5,40.9,13.3,43.3,,,,,,
2019-09-22,24 Grazing,532.0,2019,0.202,6.54,13.0,45.0,8.2,33.8,,,,,,
2019-09-22,24E,664.0,2019,0.227,6.6,9.3,41.7,14.1,34.9,,,,,,
2019-09-22,24W,456.0,2019,0.215,6.74,10.0,36.5,6.6,46.9,,,,,,
2019-09-22,25SE,432.0,2019,0.215,6.99,9.9,36.3,5.9,48.0,,,,,,
2019-09-22,26SE-N Pvt,475.0,2019,0.231,7.1,5.4,33.2,6.6,54.8,,,,,,
2019-09-22,26SW-N Pvt.,514.0,2019,0.229,6.53,5.2,35.2,8.7,50.9,,,,,,
2019-09-22,28N,501.0,2019,0.221,6.81,5.6,36.5,7.5,50.4,,,,,,
2019-09-22,31W,501.0,2019,0.21,6.43,7.6,41.8,6.9,43.7,,,,,,
2019-09-22,32W,495.0,2019,0.211,7.03,7.0,40.4,6.3,46.3,,,,,,
2019-09-22,6EE,592.0,2019,0.225,6.89,12.7,40.8,12.4,34.1,,,,,,
2019-09-22,6EW,679.0,2019,0.236,6.97,10.3,41.0,16.7,32.1,,,,,,
2019-09-22,7NW,640.0,2019,0.232,6.67,6.9,41.6,13.9,37.7,,,,,,
2019-09-22,CenterCreek,592.0,2019,0.234,6.58,5.0,38.1,13.4,43.5,,,,,,
2019-09-22,CenterCreek - Longspur,490.0,2019,0.225,6.49,5.9,35.7,8.0,50.4,,,,,,
2019-09-22,CenterCreek - Prairie Dog,556.0,2019,0.237,6.96,8.0,35.0,12.5,44.4,,,,,,
2019-09-22,ESA,1120.0,2019,0.243,5.69,2.8,48.4,18.9,29.9,,,,,,
2019-09-22,HQ,550.0,2019,0.222,6.69,21.8,37.6,14.3,26.3,,,,,,
2019-09-22,HighHawk,785.0,2019,0.238,6.41,5.6,43.2,17.6,33.6,,,,,,
2019-09-22,HighHawk - Longspur,615.0,2019,0.228,6.59,5.7,40.7,12.4,41.2,,,,,,
2019-09-22,HighHawk - Prairie Dog,562.0,2019,0.22,6.84,9.2,40.0,10.9,39.9,,,,,,
2019-09-22,LTER1,1096.0,2019,0.259,6.38,4.6,45.9,22.6,26.8,,,,,,
2019-09-22,LTER2,1317.0,2019,0.279,6.15,2.5,46.1,30.4,21.0,,,,,,
2019-09-22,LTER3,1229.0,2019,0.266,6.17,3.1,47.2,23.8,25.9,,,,,,
2019-09-22,LTER4,955.0,2019,0.25,6.05,2.5,44.5,18.9,34.1,,,,,,
2019-09-22,OwlCreek,660.0,2019,0.231,7.0,7.8,41.9,13.5,36.9,,,,,,
2019-09-22,OwlCreek - Longspur,400.0,2019,0.21,6.82,9.3,36.5,4.4,49.8,,,,,,
2019-09-22,OwlCreek - Prairie Dog,548.0,2019,0.221,6.77,8.8,40.6,9.2,41.4,,,,,,
2019-09-22,PrairieRidge,599.0,2019,0.233,7.02,11.5,39.5,13.5,35.6,,,,,,
2019-09-22,Pvt-12NE,795.0,2019,0.232,6.06,7.6,45.7,20.1,26.6,,,,,,
2019-09-22,Pvt-14,1072.0,2019,0.26,6.59,4.8,45.2,22.0,28.0,,,,,,
2019-09-22,Pvt-30SW,550.0,2019,0.211,7.01,8.1,43.0,8.4,40.5,,,,,,
2019-09-22,Pvt-8SW,1037.0,2019,0.257,6.99,4.5,45.6,21.9,28.0,,,,,,
2019-09-22,Res. #2,539.0,2019,0.231,6.58,13.0,36.8,14.9,35.4,,,,,,
2019-09-22,SaltTree,669.0,2019,0.244,7.03,7.8,38.7,17.1,36.4,,,,,,
2019-09-22,Slayton,837.0,2019,0.245,6.64,8.7,43.2,20.5,27.5,,,,,,
2019-09-22,Spring,2192.0,2019,0.451,7.04,8.0,25.7,60.5,5.8,,,,,,
2019-09-22,UNK,668.0,2019,0.238,6.65,7.2,39.3,15.7,37.9,,,,,,
2019-09-22,WeatherStation,1100.0,2019,0.264,6.23,2.0,45.8,21.6,30.6,,,,,,
2019-09-29,12C,768.0,2019,0.221,5.89,10.9,46.7,18.3,24.1,,,,,,
2019-09-29,12NW,746.0,2019,0.22,5.75,4.7,46.8,13.8,34.7,,,,,,
2019-09-29,12NWcorner,1246.0,2019,0.291,6.83,11.8,40.2,37.8,10.2,,,,,,
2019-09-29,12SE-N,345.0,2019,0.194,6.37,16.9,40.2,3.5,39.4,,,,,,
2019-09-29,13E,893.0,2019,0.232,5.71,9.9,47.1,21.6,21.4,,,,,,
2019-09-29,13W,824.0,2019,0.223,6.06,8.4,47.8,16.4,27.4,,,,,,
2019-09-29,15E,574.0,2019,0.214,6.13,7.4,42.6,8.9,41.1,,,,,,
2019-09-29,17N,715.0,2019,0.243,6.71,7.8,39.8,16.0,36.4,,,,,,
2019-09-29,18N,612.0,2019,0.222,6.05,11.8,40.6,14.9,32.7,,,,,,
2019-09-29,19N,636.0,2019,0.226,6.35,8.1,42.7,14.6,34.6,,,,,,
2019-09-29,1E,657.0,2019,0.224,6.67,13.6,43.9,16.3,26.1,,,,,,
2019-09-29,1W,449.0,2019,0.21,6.22,10.9,39.6,6.5,43.0,,,,,,
2019-09-29,20SE,505.0,2019,0.225,6.77,9.8,37.1,9.0,44.1,,,,,,
2019-09-29,21SE,955.0,2019,0.229,5.63,4.6,47.7,18.4,29.3,,,,,,
2019-09-29,21SEcorral,1586.0,2019,0.303,6.44,2.7,47.0,31.1,19.2,,,,,,
2019-09-29,21SW,891.0,2019,0.237,6.19,5.1,45.3,17.6,32.0,,,,,,
2019-09-29,23E,423.0,2019,0.208,6.22,13.7,37.0,5.0,44.4,,,,,,
2019-09-29,23W,666.0,2019,0.224,5.8,3.2,42.2,10.8,43.8,,,,,,
2019-09-29,24 Grazing,503.0,2019,0.192,6.36,13.9,46.5,5.6,34.0,,,,,,
2019-09-29,24E,632.0,2019,0.216,6.38,10.4,43.2,11.5,34.9,,,,,,
2019-09-29,24W,425.0,2019,0.205,6.38,11.2,38.0,4.2,46.6,,,,,,
2019-09-29,25SE,390.0,2019,0.206,6.68,11.2,37.1,3.8,47.9,,,,,,
2019-09-29,26SE-N Pvt,436.0,2019,0.22,6.81,6.1,34.2,4.3,55.4,,,,,,
2019-09-29,26SW-N Pvt.,490.0,2019,0.221,6.31,5.9,36.3,6.6,51.2,,,,,,
2019-09-29,28N,471.0,2019,0.212,6.64,6.2,37.5,5.4,50.9,,,,,,
2019-09-29,31W,452.0,2019,0.202,6.25,8.6,42.2,5.1,44.1,,,,,,
2019-09-29,32W,441.0,2019,0.205,6.92,8.2,40.6,5.0,46.2,,,,,,
2019-09-29,6EE,536.0,2019,0.213,6.77,13.9,41.9,9.6,34.5,,,,,,
2019-09-29,6EW,654.0,2019,0.225,6.7,11.1,42.8,14.1,31.9,,,,,,
2019-09-29,7NW,608.0,2019,0.221,6.35,8.0,43.0,11.3,37.7,,,,,,
