date,Pasture,NDVI,Year,Biomass,BARE,SD,GREEN,LITT
2019-03-31,13W,0.18,2019,527.0,7.4,49.6,2.1,40.9
2019-03-31,14,0.172,2019,510.0,5.4,48.3,1.9,44.5
2019-03-31,15E,0.171,2019,306.0,9.8,41.5,0.1,48.5
2019-03-31,15NWS,0.174,2019,508.0,6.2,48.1,1.2,44.4
2019-03-31,15SW,0.171,2019,464.0,9.6,47.0,1.2,42.1
2019-03-31,17N,0.165,2019,375.0,9.9,46.0,0.7,43.5
2019-03-31,18N,0.185,2019,179.0,18.6,30.8,0.5,50.1
2019-03-31,19N,0.17,2019,335.0,10.7,43.8,0.1,45.4
2019-03-31,19S,0.168,2019,380.0,10.6,46.0,0.5,42.9
2019-03-31,1E,0.169,2019,310.0,16.8,44.1,0.3,38.8
2019-03-31,1W,0.163,2019,252.0,10.7,41.7,0.1,47.6
2019-03-31,20SE,0.161,2019,315.0,11.6,42.5,0.1,45.8
2019-03-31,21S,0.178,2019,511.0,6.2,47.0,2.3,44.5
2019-03-31,22E,0.179,2019,377.0,11.1,43.0,1.1,44.7
2019-03-31,22W,0.167,2019,241.0,14.8,37.1,0.1,48.0
2019-03-31,23E,0.169,2019,201.0,14.4,35.3,0.0,50.3
2019-03-31,23W,0.171,2019,305.0,7.2,40.6,0.0,52.2
2019-03-31,24E,0.167,2019,261.0,12.4,39.3,0.2,48.1
2019-03-31,24Strip,0.147,2019,240.0,15.4,43.3,0.0,41.3
2019-03-31,24W,0.164,2019,163.0,11.8,35.0,0.0,53.2
2019-03-31,25SE,0.162,2019,248.0,11.0,40.1,0.0,48.9
2019-03-31,26E,0.162,2019,221.0,10.8,38.9,0.0,50.3
2019-03-31,28N,0.167,2019,368.0,8.8,43.5,0.4,47.3
2019-03-31,29-30,0.173,2019,338.0,12.3,43.0,0.4,44.3
2019-03-31,30NW,0.164,2019,258.0,10.3,39.5,0.0,50.2
2019-03-31,30SW,0.161,2019,438.0,10.0,50.0,0.3,39.7
2019-03-31,31E,0.169,2019,284.0,11.5,40.0,0.1,48.3
2019-03-31,32W,0.165,2019,411.0,8.5,47.1,0.4,44.0
2019-03-31,5E,0.166,2019,264.0,14.8,40.9,0.1,44.1
2019-03-31,5W,0.16,2019,150.0,26.3,35.7,0.1,37.9
2019-03-31,6EE,0.157,2019,334.0,14.9,45.2,0.3,39.6
2019-03-31,6EW,0.166,2019,287.0,13.3,43.9,0.1,42.7
2019-03-31,7NW,0.16,2019,287.0,9.7,43.6,0.0,46.7
2019-03-31,8NW,0.154,2019,347.0,12.6,45.9,0.0,41.4
2019-03-31,8SE,0.155,2019,534.0,4.6,53.7,0.2,41.5
2019-03-31,8SW,0.159,2019,511.0,6.0,53.0,0.3,40.7
2019-03-31,CN,0.17,2019,343.0,9.4,41.4,0.3,48.8
2019-03-31,Crossroads,0.172,2019,255.0,11.0,38.5,0.0,50.5
2019-03-31,Elm,0.173,2019,324.0,11.1,42.9,0.3,45.7
2019-03-31,HQ,0.172,2019,210.0,25.7,35.3,1.7,37.3
2019-03-31,Headquarters,0.168,2019,277.0,11.3,42.2,0.1,46.3
2019-03-31,Highway,0.165,2019,505.0,6.2,49.6,0.9,43.2
2019-03-31,Hilltank,0.167,2019,237.0,11.4,37.6,0.0,51.0
2019-03-31,Nighthawk,0.171,2019,333.0,9.3,42.2,0.2,48.3
2019-03-31,Ridgeline,0.163,2019,288.0,12.0,42.4,0.1,45.5
2019-03-31,Saltflat,0.164,2019,304.0,8.7,42.5,0.3,48.5
2019-03-31,Slayton,0.169,2019,437.0,12.0,48.2,1.6,38.3
2019-03-31,Snowfence,0.17,2019,367.0,10.2,45.5,0.2,44.1
2019-03-31,South,0.175,2019,408.0,8.2,45.6,0.8,45.4
2019-03-31,UNK,0.172,2019,331.0,10.2,41.1,1.2,47.5
2019-04-07,10SNE,0.206,2019,583.0,3.4,46.0,4.3,46.4
2019-04-07,11NS,0.193,2019,501.0,7.7,45.4,2.7,44.3
2019-04-07,11NW,0.195,2019,328.0,13.1,37.0,2.0,47.9
2019-04-07,12C,0.179,2019,352.0,11.3,41.5,0.6,46.5
2019-04-07,12NE,0.183,2019,244.0,13.1,35.3,0.3,51.3
2019-04-07,12NW,0.194,2019,445.0,4.8,43.7,2.0,49.5
2019-04-07,13E,0.191,2019,386.0,14.1,40.4,2.1,43.3
2019-04-07,13W,0.192,2019,555.0,7.1,48.2,3.4,41.2
2019-04-07,14,0.184,2019,537.0,5.0,47.1,2.8,45.1
2019-04-07,15E,0.181,2019,329.0,9.5,40.4,0.4,49.6
2019-04-07,15NWS,0.185,2019,523.0,5.9,46.7,2.1,45.3
2019-04-07,15SW,0.182,2019,484.0,9.2,45.4,2.1,43.3
2019-04-07,17N,0.172,2019,391.0,9.7,45.0,0.8,44.5
2019-04-07,18N,0.196,2019,212.0,18.2,29.0,1.2,51.6
2019-04-07,19N,0.18,2019,357.0,10.6,42.6,0.6,46.2
2019-04-07,19S,0.176,2019,397.0,10.5,44.8,0.8,43.9
2019-04-07,1E,0.176,2019,321.0,16.4,43.1,0.6,39.9
2019-04-07,1W,0.17,2019,270.0,10.4,40.7,0.1,48.8
2019-04-07,20SE,0.169,2019,322.0,11.5,41.5,0.2,46.8
2019-04-07,21S,0.19,2019,529.0,5.7,45.4,3.4,45.6
2019-04-07,22E,0.19,2019,390.0,10.6,41.4,1.9,46.1
2019-04-07,22W,0.174,2019,253.0,14.3,35.9,0.1,49.7
2019-04-07,23E,0.178,2019,229.0,14.0,34.3,0.1,51.6
2019-04-07,23W,0.18,2019,321.0,6.8,39.2,0.1,53.9
2019-04-07,24E,0.177,2019,285.0,12.1,38.1,0.6,49.1
2019-04-07,24Strip,0.155,2019,261.0,15.0,42.4,0.0,42.6
2019-04-07,24W,0.172,2019,187.0,11.5,34.0,0.0,54.5
2019-04-07,25SE,0.169,2019,265.0,10.6,39.0,0.0,50.4
2019-04-07,26E,0.17,2019,239.0,10.4,37.5,0.0,52.1
2019-04-07,28N,0.176,2019,381.0,8.3,42.1,0.7,48.9
2019-04-07,29-30,0.183,2019,363.0,12.1,41.7,1.1,45.1
2019-04-07,30NW,0.172,2019,279.0,10.0,38.5,0.0,51.5
2019-04-07,30SW,0.167,2019,447.0,9.7,49.0,0.4,40.9
2019-04-07,31E,0.179,2019,311.0,11.1,38.9,0.4,49.6
2019-04-07,32W,0.174,2019,433.0,8.2,46.0,0.7,45.1
2019-04-07,5E,0.172,2019,276.0,14.6,39.9,0.1,45.4
2019-04-07,5W,0.166,2019,157.0,26.4,34.3,0.1,39.2
2019-04-07,6EE,0.163,2019,344.0,14.6,44.1,0.4,40.9
2019-04-07,6EW,0.173,2019,303.0,13.0,43.0,0.2,43.8
2019-04-07,7NW,0.166,2019,302.0,9.6,42.8,0.0,47.6
2019-04-07,8NW,0.161,2019,363.0,12.4,45.0,0.1,42.5
2019-04-07,8SE,0.163,2019,552.0,4.3,52.9,0.3,42.5
2019-04-07,8SW,0.166,2019,527.0,5.8,52.2,0.5,41.5
2019-04-07,CN,0.179,2019,356.0,9.0,40.0,0.6,50.4
2019-04-07,Crossroads,0.18,2019,277.0,10.6,37.3,0.1,52.0
2019-04-07,Elm,0.182,2019,349.0,10.9,41.8,0.9,46.4
2019-04-07,HQ,0.182,2019,238.0,25.3,33.9,2.2,38.6
2019-04-07,Headquarters,0.174,2019,290.0,11.1,41.1,0.2,47.6
2019-04-07,Highway,0.175,2019,516.0,5.8,48.5,1.3,44.5
2019-04-07,Hilltank,0.178,2019,261.0,10.8,36.5,0.1,52.6
2019-04-07,Nighthawk,0.181,2019,351.0,9.0,40.8,0.5,49.7
2019-04-07,Ridgeline,0.17,2019,305.0,11.8,41.7,0.1,46.4
2019-04-07,Saltflat,0.173,2019,326.0,8.6,41.6,0.4,49.4
2019-04-07,Slayton,0.178,2019,452.0,11.6,46.9,2.0,39.5
2019-04-07,Snowfence,0.182,2019,394.0,10.0,44.1,1.0,44.9
2019-04-07,South,0.187,2019,437.0,7.8,44.2,1.7,46.3
2019-04-07,UNK,0.182,2019,348.0,9.8,39.6,1.7,48.8
2019-04-14,10SNE,0.225,2019,627.0,3.0,43.5,7.6,45.9
2019-04-14,11NS,0.209,2019,545.0,7.4,43.2,5.3,44.0
2019-04-14,11NW,0.212,2019,366.0,12.8,34.5,4.8,48.0
2019-04-14,12C,0.194,2019,390.0,11.0,40.0,2.1,46.9
2019-04-14,12NE,0.196,2019,272.0,12.9,33.7,0.9,52.5
2019-04-14,12NW,0.212,2019,486.0,4.3,41.3,4.6,49.7
2019-04-14,13E,0.209,2019,427.0,13.8,38.2,4.9,43.1
2019-04-14,13W,0.208,2019,593.0,7.0,46.1,6.0,41.0
2019-04-14,14,0.199,2019,576.0,4.7,45.4,4.6,45.4
2019-04-14,15E,0.195,2019,357.0,9.1,38.6,1.6,50.7
2019-04-14,15NWS,0.201,2019,545.0,5.6,44.4,3.9,46.0
2019-04-14,15SW,0.198,2019,510.0,8.7,43.1,4.0,44.2
2019-04-14,17N,0.183,2019,420.0,9.3,43.7,1.4,45.6
2019-04-14,18N,0.21,2019,252.0,17.6,26.6,2.9,52.9
2019-04-14,19N,0.194,2019,385.0,10.3,40.6,2.5,46.6
2019-04-14,19S,0.188,2019,420.0,10.3,43.0,1.9,44.7
2019-04-14,1E,0.186,2019,335.0,16.0,41.5,1.2,41.3
2019-04-14,1W,0.181,2019,292.0,9.9,39.2,0.4,50.5
2019-04-14,20SE,0.18,2019,340.0,11.3,40.2,0.6,47.9
2019-04-14,21S,0.209,2019,555.0,5.3,42.9,5.6,46.2
2019-04-14,22E,0.204,2019,411.0,10.0,39.0,3.7,47.3
2019-04-14,22W,0.183,2019,270.0,13.7,34.2,0.3,51.8
2019-04-14,23E,0.19,2019,265.0,13.4,32.9,0.5,53.2
2019-04-14,23W,0.194,2019,346.0,6.4,37.3,0.8,55.5
2019-04-14,24E,0.191,2019,320.0,11.9,36.4,1.8,50.0
2019-04-14,24Strip,0.167,2019,291.0,14.5,41.2,0.2,44.1
2019-04-14,24W,0.183,2019,220.0,11.0,32.5,0.1,56.4
2019-04-14,25SE,0.178,2019,285.0,10.1,37.3,0.1,52.5
2019-04-14,26E,0.18,2019,262.0,9.9,35.7,0.2,54.2
2019-04-14,28N,0.188,2019,398.0,7.7,40.1,1.5,50.7
2019-04-14,29-30,0.198,2019,398.0,12.0,39.7,2.9,45.3
2019-04-14,30NW,0.182,2019,307.0,9.6,37.2,0.2,53.0
2019-04-14,30SW,0.176,2019,459.0,9.3,47.4,1.0,42.2
2019-04-14,31E,0.193,2019,343.0,10.8,37.2,1.4,50.6
2019-04-14,32W,0.188,2019,465.0,8.1,44.4,1.9,45.7
2019-04-14,5E,0.182,2019,292.0,14.2,38.4,0.3,47.0
2019-04-14,5W,0.176,2019,172.0,26.5,32.4,0.3,40.7
2019-04-14,6EE,0.174,2019,361.0,14.2,42.6,1.0,42.2
2019-04-14,6EW,0.183,2019,324.0,12.6,41.6,0.7,45.2
2019-04-14,7NW,0.176,2019,324.0,9.3,41.6,0.2,48.9
2019-04-14,8NW,0.171,2019,386.0,12.0,43.8,0.5,43.7
2019-04-14,8SE,0.174,2019,576.0,3.9,51.6,1.2,43.3
2019-04-14,8SW,0.176,2019,549.0,5.5,50.9,1.2,42.4
2019-04-14,CN,0.191,2019,372.0,8.4,37.9,1.4,52.3
2019-04-14,Crossroads,0.193,2019,304.0,10.2,35.6,0.5,53.7
2019-04-14,Elm,0.193,2019,381.0,10.6,40.2,2.2,47.0
2019-04-14,HQ,0.195,2019,276.0,24.8,32.0,3.3,39.9
2019-04-14,Headquarters,0.181,2019,307.0,10.8,39.5,0.4,49.4
2019-04-14,Highway,0.188,2019,533.0,5.3,46.7,2.5,45.6
2019-04-14,Hilltank,0.192,2019,295.0,10.2,34.7,0.8,54.3
2019-04-14,Nighthawk,0.195,2019,374.0,8.6,38.8,1.5,51.1
2019-04-14,Ridgeline,0.18,2019,326.0,11.4,40.5,0.4,47.7
2019-04-14,Saltflat,0.186,2019,359.0,8.4,40.4,1.0,50.2
2019-04-14,Slayton,0.19,2019,474.0,11.1,45.0,3.2,40.7
2019-04-14,Snowfence,0.198,2019,430.0,9.7,41.9,3.3,45.2
2019-04-14,South,0.203,2019,471.0,7.5,42.1,3.7,46.7
2019-04-14,UNK,0.195,2019,370.0,9.4,37.5,2.9,50.2
2019-04-21,10SNE,0.249,2019,675.0,2.7,40.2,12.0,45.0
2019-04-21,11NS,0.229,2019,594.0,7.3,40.3,9.1,43.2
2019-04-21,11NW,0.232,2019,409.0,12.4,31.3,8.8,47.4
2019-04-21,12C,0.214,2019,430.0,10.7,37.5,5.1,46.7
2019-04-21,12NE,0.216,2019,306.0,12.6,31.1,3.8,52.5
2019-04-21,12NW,0.235,2019,531.0,3.9,38.0,8.8,49.3
2019-04-21,13E,0.232,2019,473.0,13.5,35.0,9.6,41.9
2019-04-21,13W,0.229,2019,638.0,6.9,43.1,9.9,40.1
2019-04-21,14,0.219,2019,622.0,4.3,42.8,7.7,45.1
2019-04-21,15E,0.213,2019,389.0,8.6,35.8,4.4,51.2
2019-04-21,15NWS,0.221,2019,572.0,5.3,41.2,7.5,46.0
2019-04-21,15SW,0.218,2019,538.0,8.2,39.8,7.5,44.5
2019-04-21,17N,0.198,2019,450.0,8.9,41.4,3.1,46.6
2019-04-21,18N,0.228,2019,295.0,16.8,23.5,5.8,53.9
2019-04-21,19N,0.212,2019,417.0,10.0,37.6,5.9,46.6
2019-04-21,19S,0.202,2019,444.0,10.2,40.3,4.3,45.2
2019-04-21,1E,0.198,2019,352.0,15.5,39.2,2.5,42.8
2019-04-21,1W,0.196,2019,317.0,9.4,37.0,1.3,52.3
2019-04-21,20SE,0.194,2019,367.0,11.0,38.1,2.0,48.9
2019-04-21,21S,0.232,2019,588.0,5.0,39.4,9.4,46.1
2019-04-21,22E,0.222,2019,438.0,9.5,35.8,6.7,48.0
2019-04-21,22W,0.196,2019,292.0,13.2,31.9,1.2,53.7
2019-04-21,23E,0.207,2019,303.0,12.6,30.5,2.5,54.4
2019-04-21,23W,0.212,2019,377.0,5.9,34.5,3.1,56.5
2019-04-21,24E,0.209,2019,359.0,11.6,33.8,4.2,50.4
2019-04-21,24Strip,0.183,2019,326.0,13.9,39.1,1.6,45.4
2019-04-21,24W,0.198,2019,258.0,10.4,30.3,0.9,58.4
2019-04-21,25SE,0.189,2019,306.0,9.7,34.9,0.6,54.8
2019-04-21,26E,0.193,2019,288.0,9.4,33.1,0.8,56.7
2019-04-21,28N,0.205,2019,419.0,7.0,37.2,3.6,52.2
2019-04-21,29-30,0.217,2019,436.0,12.0,36.7,6.4,44.9
2019-04-21,30NW,0.196,2019,335.0,9.1,34.9,1.1,54.9
2019-04-21,30SW,0.187,2019,471.0,9.0,45.1,2.2,43.7
2019-04-21,31E,0.211,2019,378.0,10.5,34.5,3.9,51.1
2019-04-21,32W,0.206,2019,503.0,7.9,41.9,4.5,45.7
2019-04-21,5E,0.195,2019,312.0,13.7,36.2,1.2,48.9
2019-04-21,5W,0.19,2019,194.0,26.7,29.8,1.6,41.9
2019-04-21,6EE,0.19,2019,383.0,13.9,40.2,2.8,43.2
2019-04-21,6EW,0.197,2019,351.0,12.0,39.5,1.9,46.6
2019-04-21,7NW,0.19,2019,349.0,8.8,39.7,1.0,50.5
2019-04-21,8NW,0.186,2019,412.0,11.6,42.0,1.6,44.9
2019-04-21,8SE,0.19,2019,602.0,3.6,49.2,3.6,43.6
2019-04-21,8SW,0.189,2019,571.0,5.2,48.9,3.0,43.0
2019-04-21,CN,0.206,2019,390.0,7.8,35.0,3.2,54.0
2019-04-21,Crossroads,0.21,2019,332.0,9.7,32.7,2.8,54.8
2019-04-21,Elm,0.207,2019,413.0,10.1,37.9,4.3,47.7
2019-04-21,HQ,0.21,2019,302.0,24.2,29.5,5.4,40.8
2019-04-21,Headquarters,0.191,2019,324.0,10.3,37.1,0.9,51.7
2019-04-21,Highway,0.206,2019,553.0,4.9,43.9,5.0,46.2
2019-04-21,Hilltank,0.211,2019,333.0,9.4,32.0,3.2,55.4
2019-04-21,Nighthawk,0.212,2019,400.0,8.1,35.8,4.0,52.1
2019-04-21,Ridgeline,0.194,2019,349.0,10.9,38.6,1.3,49.3
2019-04-21,Saltflat,0.203,2019,398.0,8.0,38.1,3.3,50.6
2019-04-21,Slayton,0.207,2019,499.0,10.6,42.3,5.7,41.4
2019-04-21,Snowfence,0.218,2019,470.0,9.3,38.7,6.9,45.0
2019-04-21,South,0.222,2019,506.0,7.4,39.1,7.0,46.6
2019-04-21,UNK,0.212,2019,394.0,9.0,34.6,5.2,51.2
2019-04-28,10SNE,0.276,2019,724.0,2.5,36.4,17.5,43.6
2019-04-28,11NS,0.252,2019,646.0,7.2,36.9,14.0,41.9
2019-04-28,11NW,0.255,2019,455.0,12.2,27.6,13.9,46.2
2019-04-28,12C,0.239,2019,477.0,10.3,34.1,9.8,45.7
2019-04-28,12NE,0.241,2019,347.0,12.2,27.4,9.3,51.1
2019-04-28,12NW,0.263,2019,580.0,3.6,34.0,14.3,48.0
2019-04-28,13E,0.26,2019,526.0,13.3,31.0,15.8,39.9
2019-04-28,13W,0.254,2019,689.0,7.0,39.5,14.9,38.6
2019-04-28,14,0.243,2019,673.0,4.0,39.6,12.2,44.2
2019-04-28,15E,0.234,2019,425.0,8.1,32.2,8.5,51.2
2019-04-28,15NWS,0.247,2019,605.0,5.1,37.0,12.6,45.3
2019-04-28,15SW,0.243,2019,570.0,7.9,35.7,12.3,44.2
2019-04-28,17N,0.216,2019,482.0,8.4,38.2,6.3,47.1
2019-04-28,18N,0.248,2019,339.0,15.9,20.0,10.0,54.1
2019-04-28,19N,0.233,2019,453.0,9.7,33.8,10.5,46.1
2019-04-28,19S,0.22,2019,471.0,10.0,36.8,7.9,45.3
2019-04-28,1E,0.213,2019,371.0,14.9,36.0,4.9,44.2
2019-04-28,1W,0.215,2019,346.0,8.6,33.5,4.3,53.6
2019-04-28,20SE,0.211,2019,398.0,10.6,34.9,5.0,49.5
2019-04-28,21S,0.26,2019,627.0,4.9,35.1,14.7,45.3
2019-04-28,22E,0.243,2019,469.0,9.0,32.1,10.7,48.2
2019-04-28,22W,0.213,2019,318.0,12.5,28.8,3.6,55.1
2019-04-28,23E,0.226,2019,344.0,11.5,27.4,5.9,55.2
2019-04-28,23W,0.234,2019,414.0,5.3,30.8,7.2,56.7
2019-04-28,24E,0.232,2019,405.0,11.4,30.2,8.5,49.8
2019-04-28,24Strip,0.203,2019,363.0,13.1,35.8,4.8,46.3
2019-04-28,24W,0.216,2019,298.0,9.6,27.1,3.5,59.8
2019-04-28,25SE,0.203,2019,327.0,9.2,31.6,1.9,57.3
2019-04-28,26E,0.21,2019,317.0,8.7,29.8,2.8,58.7
2019-04-28,28N,0.225,2019,445.0,6.3,33.5,6.8,53.4
2019-04-28,29-30,0.239,2019,477.0,12.0,33.0,11.1,43.9
2019-04-28,30NW,0.213,2019,365.0,8.5,31.6,3.6,56.3
2019-04-28,30SW,0.201,2019,483.0,8.5,42.1,4.2,45.3
2019-04-28,31E,0.232,2019,415.0,10.2,31.1,7.7,51.0
2019-04-28,32W,0.228,2019,545.0,7.8,38.6,8.3,45.2
2019-04-28,5E,0.213,2019,336.0,12.9,33.0,3.7,50.4
2019-04-28,5W,0.209,2019,226.0,26.6,26.3,5.0,42.1
2019-04-28,6EE,0.211,2019,414.0,13.4,36.7,6.5,43.4
2019-04-28,6EW,0.214,2019,382.0,11.3,36.5,4.5,47.8
2019-04-28,7NW,0.209,2019,379.0,8.2,36.7,3.8,51.3
2019-04-28,8NW,0.204,2019,440.0,10.9,39.2,4.1,45.8
2019-04-28,8SE,0.211,2019,630.0,3.2,46.0,7.6,43.2
2019-04-28,8SW,0.208,2019,596.0,4.8,45.8,6.2,43.2
2019-04-28,CN,0.225,2019,412.0,7.2,31.3,6.2,55.3
2019-04-28,Crossroads,0.23,2019,363.0,9.1,29.0,6.4,55.5
2019-04-28,Elm,0.222,2019,445.0,9.5,35.0,7.0,48.5
2019-04-28,HQ,0.228,2019,338.0,23.4,26.5,8.8,41.3
2019-04-28,Headquarters,0.204,2019,342.0,9.8,33.9,2.0,54.3
2019-04-28,Highway,0.229,2019,580.0,4.5,40.1,9.0,46.3
2019-04-28,Hilltank,0.233,2019,375.0,8.6,28.6,6.9,55.9
2019-04-28,Nighthawk,0.234,2019,430.0,7.5,31.9,8.0,52.6
2019-04-28,Ridgeline,0.211,2019,373.0,10.1,35.5,3.7,50.7
2019-04-28,Saltflat,0.223,2019,441.0,7.7,34.8,7.1,50.4
2019-04-28,Slayton,0.227,2019,529.0,10.2,38.7,9.7,41.4
2019-04-28,Snowfence,0.24,2019,513.0,9.0,34.9,11.7,44.5
2019-04-28,South,0.244,2019,543.0,7.3,35.5,11.2,46.0
2019-04-28,UNK,0.233,2019,421.0,8.6,30.9,8.9,51.6
2019-05-05,10SNE,0.305,2019,774.0,2.4,32.1,23.6,41.9
2019-05-05,11NS,0.278,2019,700.0,7.2,33.0,19.6,40.2
2019-05-05,11NW,0.281,2019,503.0,12.1,23.6,19.7,44.5
2019-05-05,12C,0.267,2019,535.0,9.9,30.1,15.7,44.2
2019-05-05,12NE,0.271,2019,397.0,11.9,23.3,16.1,48.7
2019-05-05,12NW,0.293,2019,634.0,3.4,29.5,20.8,46.2
2019-05-05,13E,0.291,2019,591.0,13.2,26.5,23.0,37.3
2019-05-05,13W,0.282,2019,746.0,7.2,35.3,20.8,36.7
2019-05-05,14,0.27,2019,727.0,3.8,35.8,17.5,42.9
2019-05-05,15E,0.258,2019,464.0,7.5,28.2,13.4,50.9
2019-05-05,15NWS,0.275,2019,642.0,4.9,32.4,18.5,44.1
2019-05-05,15SW,0.271,2019,606.0,7.5,31.1,17.9,43.5
2019-05-05,17N,0.237,2019,515.0,7.8,34.2,10.6,47.4
2019-05-05,18N,0.271,2019,385.0,15.0,16.3,15.2,53.5
2019-05-05,19N,0.256,2019,494.0,9.4,29.5,15.9,45.2
2019-05-05,19S,0.24,2019,502.0,9.9,32.7,12.4,45.1
2019-05-05,1E,0.23,2019,393.0,14.2,32.2,8.2,45.4
2019-05-05,1W,0.238,2019,379.0,7.8,29.4,8.6,54.2
2019-05-05,20SE,0.231,2019,431.0,10.1,31.1,8.9,49.8
2019-05-05,21S,0.292,2019,675.0,4.9,30.5,20.7,44.0
2019-05-05,22E,0.266,2019,506.0,8.6,28.0,15.4,47.9
2019-05-05,22W,0.232,2019,348.0,11.8,25.2,6.9,56.1
2019-05-05,23E,0.248,2019,386.0,10.4,23.7,10.1,55.8
2019-05-05,23W,0.26,2019,457.0,4.8,26.8,12.2,56.2
2019-05-05,24E,0.257,2019,455.0,11.2,26.2,13.8,48.8
2019-05-05,24Strip,0.226,2019,404.0,12.3,31.7,9.0,46.9
2019-05-05,24W,0.237,2019,340.0,8.7,23.4,7.1,60.8
2019-05-05,25SE,0.22,2019,351.0,8.6,27.8,4.2,59.4
2019-05-05,26E,0.23,2019,352.0,8.0,26.1,5.8,60.1
2019-05-05,28N,0.249,2019,477.0,5.6,29.4,10.8,54.2
2019-05-05,29-30,0.265,2019,522.0,12.0,28.7,16.8,42.5
2019-05-05,30NW,0.233,2019,396.0,7.9,27.6,7.3,57.2
2019-05-05,30SW,0.217,2019,496.0,7.9,38.4,6.8,46.9
2019-05-05,31E,0.255,2019,455.0,9.9,27.3,12.3,50.5
2019-05-05,32W,0.253,2019,593.0,7.7,35.0,13.1,44.2
2019-05-05,5E,0.234,2019,365.0,11.9,29.1,7.7,51.3
2019-05-05,5W,0.232,2019,263.0,26.3,22.2,9.9,41.5
2019-05-05,6EE,0.236,2019,450.0,13.0,32.6,11.2,43.1
2019-05-05,6EW,0.233,2019,419.0,10.5,32.8,8.0,48.7
2019-05-05,7NW,0.231,2019,414.0,7.5,32.9,8.1,51.5
2019-05-05,8NW,0.226,2019,473.0,10.1,35.6,8.1,46.2
2019-05-05,8SE,0.236,2019,662.0,2.8,42.0,12.8,42.4
2019-05-05,8SW,0.229,2019,624.0,4.5,42.1,10.4,43.0
2019-05-05,CN,0.247,2019,437.0,6.6,27.2,10.0,56.2
2019-05-05,Crossroads,0.253,2019,398.0,8.6,24.9,11.0,55.5
2019-05-05,Elm,0.239,2019,476.0,8.9,31.6,10.2,49.3
2019-05-05,HQ,0.249,2019,387.0,22.6,23.1,13.1,41.2
2019-05-05,Headquarters,0.221,2019,363.0,9.2,29.9,4.4,56.5
2019-05-05,Highway,0.255,2019,613.0,4.3,35.9,13.9,46.0
2019-05-05,Hilltank,0.258,2019,420.0,7.8,24.8,11.5,55.9
2019-05-05,Nighthawk,0.259,2019,464.0,6.9,27.6,13.0,52.5
2019-05-05,Ridgeline,0.232,2019,401.0,9.2,31.6,7.8,51.4
2019-05-05,Saltflat,0.246,2019,485.0,7.3,31.1,11.7,50.0
2019-05-05,Slayton,0.251,2019,564.0,9.9,34.5,14.6,41.0
2019-05-05,Snowfence,0.265,2019,561.0,8.7,30.6,17.2,43.5
2019-05-05,South,0.268,2019,582.0,7.2,31.4,16.2,45.1
2019-05-05,UNK,0.257,2019,451.0,8.1,26.7,13.6,51.6
2019-05-12,10SNE,0.336,2019,825.0,2.4,27.6,30.2,39.8
2019-05-12,11NS,0.305,2019,752.0,7.3,28.7,25.8,38.3
2019-05-12,11NW,0.308,2019,553.0,12.1,19.4,26.2,42.3
2019-05-12,12C,0.299,2019,600.0,9.7,25.6,22.6,42.1
2019-05-12,12NE,0.305,2019,453.0,11.6,18.8,24.2,45.5
2019-05-12,12NW,0.326,2019,690.0,3.4,24.6,28.0,43.9
2019-05-12,13E,0.325,2019,661.0,13.3,21.6,30.9,34.2
2019-05-12,13W,0.311,2019,805.0,7.6,30.8,27.2,34.4
2019-05-12,14,0.299,2019,782.0,3.7,31.6,23.3,41.4
2019-05-12,15E,0.283,2019,505.0,7.0,24.0,18.9,50.1
2019-05-12,15NWS,0.305,2019,683.0,4.9,27.6,25.1,42.5
2019-05-12,15SW,0.301,2019,646.0,7.3,26.1,24.3,42.3
2019-05-12,17N,0.261,2019,549.0,7.2,29.8,15.8,47.2
2019-05-12,18N,0.297,2019,431.0,14.0,12.5,21.1,52.4
2019-05-12,19N,0.283,2019,537.0,9.3,24.8,21.9,44.0
2019-05-12,19S,0.262,2019,534.0,9.8,28.1,17.5,44.6
2019-05-12,1E,0.249,2019,419.0,13.5,27.9,12.3,46.4
2019-05-12,1W,0.264,2019,415.0,6.9,24.8,14.0,54.3
2019-05-12,20SE,0.253,2019,466.0,9.6,27.0,13.6,49.9
2019-05-12,21S,0.325,2019,729.0,5.0,25.5,27.4,42.1
2019-05-12,22E,0.29,2019,546.0,8.2,24.0,20.5,47.3
2019-05-12,22W,0.253,2019,381.0,11.1,21.3,11.2,56.4
2019-05-12,23E,0.272,2019,426.0,9.3,19.8,14.9,56.0
2019-05-12,23W,0.288,2019,504.0,4.4,22.5,17.9,55.2
2019-05-12,24E,0.285,2019,508.0,11.0,21.7,19.9,47.4
2019-05-12,24Strip,0.251,2019,444.0,11.5,27.1,14.0,47.4
2019-05-12,24W,0.26,2019,381.0,7.8,19.4,11.5,61.3
2019-05-12,25SE,0.24,2019,376.0,7.9,23.5,7.5,61.1
2019-05-12,26E,0.253,2019,389.0,7.2,22.0,9.6,61.2
2019-05-12,28N,0.274,2019,513.0,5.0,24.9,15.6,54.5
2019-05-12,29-30,0.292,2019,570.0,12.1,24.2,23.2,40.6
2019-05-12,30NW,0.255,2019,428.0,7.1,23.0,11.8,58.1
2019-05-12,30SW,0.234,2019,512.0,7.2,34.4,10.1,48.3
2019-05-12,31E,0.281,2019,496.0,9.5,23.1,17.6,49.7
